COG	GC127836	GC127826	GC127844	GC127827	GC127837	GC127845	GC127855	GC127871	GC127868	GC127847	GC127835	GC127825	GC127846	GC127856	GC127834	GC125610	GC127828	GC127838	GC127853	GC127843	GC127831	GC127852	GC127830	GC125618	GC127839	GC127829	GC125611	GC127864	GC127874	GC127832	GC127840	GC127849	GC127866	GC127848	GC125612	GC127867	GC127833	GC127841
28ZXD	11.0	0.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0
2EHX5	66.0	31.0	111.0	43.0	8.0	43.0	21.0	0.0	0.0	0.0	39.0	7.0	0.0	0.0	118.0	0.0	21.0	19.0	18.0	35.0	29.0	0.0	140.0	0.0	132.0	53.0	288.0	2004.0	0.0	37.0	16.0	0.0	0.0	0.0	27.0	6.0	31.0	14.0
2DS2B	20.0	4.0	36.0	16.0	0.0	4.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	16.0	0.0	0.0	62.0	0.0	24.0	0.0	0.0	10.0	0.0	35.0	9.0	6.0	0.0	0.0	6.0	18.0	0.0	0.0	0.0	27.0	0.0	19.0	13.0
2BS07	111.0	57.0	237.0	175.0	81.0	146.0	0.0	0.0	0.0	0.0	123.0	1.0	0.0	0.0	46.0	43.0	14.0	92.0	0.0	123.0	56.0	0.0	241.0	0.0	157.0	89.0	18.0	0.0	0.0	103.0	39.0	0.0	0.0	0.0	183.0	0.0	106.0	99.0
2EUNA	810.0	314.0	185.0	474.0	173.0	866.0	0.0	0.0	0.0	0.0	205.0	79.0	0.0	0.0	565.0	109.0	242.0	552.0	0.0	394.0	216.0	0.0	37.0	0.0	106.0	951.0	338.0	0.0	0.0	699.0	120.0	0.0	0.0	0.0	907.0	0.0	788.0	63.0
COG3967	96.0	139.0	629.0	121.0	11.0	95.0	5.0	0.0	10.0	0.0	48.0	64.0	0.0	0.0	465.0	126.0	83.0	115.0	0.0	126.0	475.0	67.0	720.0	789.0	425.0	45.0	70.0	2.0	33.0	2595.0	186.0	0.0	0.0	0.0	373.0	14.0	432.0	105.0
2AY4C	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0
2E0ZK	3.0	1.0	13.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	2.0	0.0	0.0	9.0	0.0	11.0	8.0	0.0	3.0	0.0	13.0	2.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	18.0	0.0
28JDJ	107.0	54.0	45.0	14.0	4.0	36.0	0.0	0.0	0.0	0.0	82.0	12.0	0.0	0.0	28.0	5.0	0.0	39.0	0.0	28.0	80.0	0.0	43.0	0.0	109.0	56.0	0.0	0.0	0.0	4.0	14.0	0.0	0.0	0.0	15.0	0.0	63.0	8.0
2E2T6	44.0	18.0	39.0	26.0	11.0	19.0	0.0	0.0	0.0	0.0	6.0	2.0	0.0	0.0	18.0	8.0	0.0	26.0	0.0	8.0	48.0	0.0	12.0	0.0	39.0	19.0	0.0	0.0	0.0	6.0	10.0	0.0	0.0	0.0	6.0	0.0	39.0	1.0
2958A	442.0	70.0	336.0	155.0	94.0	151.0	0.0	0.0	0.0	0.0	196.0	4.0	0.0	0.0	127.0	68.0	120.0	487.0	0.0	190.0	54.0	0.0	228.0	70.0	172.0	103.0	226.0	2.0	13.0	193.0	17.0	0.0	0.0	0.0	67.0	0.0	644.0	9.0
2CK4N	40.0	50.0	49.0	19.0	32.0	28.0	0.0	0.0	0.0	0.0	6.0	4.0	0.0	0.0	91.0	0.0	35.0	93.0	0.0	37.0	30.0	0.0	102.0	0.0	59.0	20.0	112.0	0.0	0.0	311.0	14.0	0.0	0.0	0.0	34.0	0.0	42.0	2.0
2AA3V	84.0	138.0	123.0	101.0	45.0	105.0	0.0	0.0	0.0	0.0	46.0	2.0	0.0	0.0	265.0	2.0	93.0	315.0	0.0	181.0	77.0	0.0	221.0	0.0	94.0	52.0	226.0	0.0	0.0	1023.0	84.0	0.0	0.0	0.0	127.0	0.0	161.0	16.0
2A9YQ	77.0	34.0	55.0	18.0	18.0	13.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	8.0	1.0	18.0	95.0	0.0	10.0	6.0	0.0	61.0	0.0	33.0	26.0	52.0	0.0	0.0	36.0	16.0	0.0	0.0	0.0	5.0	0.0	71.0	1.0
2EIZ7	32.0	4.0	12.0	5.0	20.0	16.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	5.0	0.0	2.0	21.0	0.0	8.0	2.0	0.0	25.0	0.0	16.0	9.0	12.0	0.0	0.0	26.0	8.0	0.0	0.0	0.0	4.0	0.0	18.0	0.0
2CC6T	154.0	26.0	186.0	60.0	78.0	63.0	0.0	0.0	0.0	0.0	213.0	2.0	0.0	0.0	82.0	8.0	59.0	437.0	0.0	115.0	40.0	0.0	145.0	0.0	134.0	68.0	198.0	0.0	0.0	254.0	26.0	0.0	0.0	0.0	103.0	0.0	262.0	16.0
2BUAH	74.0	10.0	84.0	15.0	19.0	30.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	39.0	4.0	31.0	78.0	0.0	14.0	16.0	0.0	73.0	0.0	10.0	10.0	30.0	0.0	0.0	63.0	2.0	0.0	0.0	0.0	13.0	0.0	89.0	4.0
2EPQH	29.0	2.0	13.0	6.0	1.0	7.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	12.0	2.0	4.0	33.0	0.0	12.0	2.0	0.0	17.0	0.0	16.0	9.0	58.0	0.0	0.0	27.0	1.0	0.0	0.0	0.0	4.0	0.0	26.0	0.0
2C6AS	16.0	2.0	28.0	4.0	8.0	13.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	6.0	1.0	0.0	33.0	0.0	6.0	0.0	0.0	25.0	0.0	9.0	2.0	16.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0
2A538	20.0	4.0	82.0	5.0	3.0	10.0	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	8.0	0.0	10.0	22.0	0.0	7.0	13.0	0.0	46.0	0.0	20.0	2.0	6.0	0.0	0.0	40.0	12.0	0.0	0.0	0.0	9.0	0.0	27.0	1.0
2BT4N	272.0	306.0	507.0	198.0	120.0	199.0	0.0	0.0	0.0	0.0	97.0	36.0	0.0	0.0	723.0	11.0	172.0	366.0	0.0	301.0	213.0	0.0	574.0	0.0	407.0	207.0	409.0	0.0	0.0	867.0	122.0	0.0	0.0	0.0	163.0	0.0	334.0	32.0
2DC1T	255.0	296.0	437.0	205.0	134.0	228.0	0.0	0.0	0.0	0.0	122.0	41.0	0.0	0.0	622.0	13.0	169.0	351.0	0.0	300.0	242.0	0.0	512.0	0.0	320.0	222.0	705.0	0.0	0.0	855.0	74.0	0.0	0.0	0.0	160.0	0.0	258.0	55.0
COG4279	124.0	92.0	7459.0	137.0	8.0	141.0	0.0	0.0	0.0	209.0	66.0	2.0	782.0	0.0	56.0	248.0	56.0	516.0	51.0	113.0	3762.0	2.0	4996.0	0.0	2647.0	117.0	216.0	6495.0	0.0	2276.0	404.0	104.0	164.0	132.0	3964.0	0.0	3295.0	1314.0
2CG0J	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2AR4E	0.0	2.0	97.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	16.0	17.0	8.0	112.0	0.0	0.0	52.0	0.0	8.0	0.0	85.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	3.0
294NA	4.0	0.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	7.0	0.0	51.0	0.0	2.0	0.0	20.0	0.0	0.0	6.0	2.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0
2A3IG	18.0	10.0	39.0	14.0	8.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	6.0	0.0	0.0	2.0	44.0	0.0	235.0	0.0	2.0	2.0	34.0	0.0	0.0	26.0	12.0	0.0	0.0	0.0	20.0	0.0	8.0	0.0
COG4336	161.0	317.0	149.0	59.0	28.0	123.0	0.0	0.0	21.0	0.0	45.0	50.0	0.0	0.0	198.0	39.0	80.0	301.0	0.0	162.0	171.0	0.0	59.0	0.0	88.0	68.0	106.0	0.0	0.0	142.0	19.0	0.0	0.0	0.0	131.0	0.0	353.0	42.0
29DRS	7233.0	2884.0	6053.0	3701.0	5284.0	2001.0	305.0	0.0	0.0	184.0	7601.0	2011.0	321.0	17.0	4075.0	2150.0	2298.0	12066.0	0.0	4942.0	3117.0	24.0	7471.0	0.0	8396.0	5539.0	3502.0	0.0	0.0	5303.0	3715.0	298.0	182.0	385.0	5373.0	173.0	4937.0	5013.0
COG0456	64.0	218.0	0.0	67.0	13.0	107.0	6906.0	3341.0	726.0	0.0	154.0	518.0	0.0	2046.0	176.0	42.0	39.0	52.0	536.0	116.0	83.0	1755.0	12.0	1958.0	41.0	55.0	96.0	122.0	4836.0	49.0	26.0	0.0	599.0	0.0	24.0	3134.0	58.0	17.0
2E4VJ	23.0	56.0	0.0	27.0	3.0	25.0	0.0	0.0	0.0	0.0	79.0	265.0	0.0	0.0	44.0	22.0	5.0	24.0	0.0	48.0	25.0	0.0	18.0	0.0	26.0	42.0	52.0	0.0	0.0	14.0	19.0	0.0	0.0	0.0	7.0	0.0	46.0	1.0
KOG4740	210.0	185.0	474.0	840.0	562.0	792.0	4803.0	724.0	21744.0	2973.0	519.0	1625.0	168.0	19466.0	82.0	1850.0	1250.0	86.0	7460.0	71.0	9.0	16784.0	1379.0	0.0	753.0	969.0	28.0	0.0	1466.0	68.0	1868.0	951.0	4193.0	1979.0	245.0	5155.0	48.0	679.0
2E2Q9	0.0	0.0	0.0	0.0	4.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
2C2JN	4.0	16.0	74.0	10.0	6.0	6.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	15.0	32.0	0.0	27.0	12.0	0.0	40.0	0.0	15.0	2.0	0.0	0.0	0.0	35.0	4.0	0.0	0.0	0.0	36.0	0.0	20.0	0.0
2EJ66	1345.0	3447.0	535.0	941.0	429.0	289.0	0.0	0.0	0.0	0.0	828.0	352.0	0.0	0.0	2207.0	254.0	712.0	180.0	0.0	2222.0	773.0	0.0	73.0	0.0	410.0	37.0	370.0	0.0	0.0	383.0	441.0	0.0	0.0	0.0	1563.0	0.0	396.0	401.0
2F10E	94.0	35.0	111.0	53.0	138.0	56.0	237.0	0.0	0.0	0.0	150.0	8.0	0.0	0.0	197.0	44.0	35.0	263.0	0.0	112.0	2.0	0.0	91.0	0.0	216.0	74.0	46.0	0.0	0.0	95.0	54.0	0.0	0.0	0.0	124.0	54.0	69.0	43.0
2E4VH	0.0	20.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28MIZ	4.0	10.0	10.0	3.0	0.0	18.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2AJEQ	0.0	0.0	0.0	3.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	1.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0
2EB8K	3.0	5.0	27.0	13.0	7.0	16.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	5.0	0.0	0.0	46.0	0.0	0.0	10.0	0.0	16.0	0.0	13.0	32.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	15.0	0.0	32.0	3.0
28J2Y	34.0	21.0	53.0	64.0	31.0	33.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	4.0	8.0	8.0	55.0	0.0	46.0	35.0	0.0	105.0	0.0	94.0	85.0	0.0	0.0	0.0	35.0	5.0	0.0	0.0	0.0	36.0	0.0	54.0	13.0
KOG2266	0.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	609.0	0.0	0.0	0.0	0.0	388.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	725.0	26.0	800.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	215.0	0.0	0.0
COG4427	1.0	3.0	3.0	10.0	1.0	4.0	145.0	0.0	30.0	31.0	8.0	6.0	148.0	0.0	14.0	5.0	4.0	16.0	417.0	17.0	6.0	26.0	7.0	0.0	3.0	2.0	6.0	8017.0	0.0	0.0	16.0	66.0	67.0	192.0	3.0	200.0	4.0	18.0
28MZG	8.0	0.0	14.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	16.0	0.0	61.0	0.0	19.0	0.0	0.0	14.0	0.0	54.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	10.0	0.0
2EFYG	1.0	10.0	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
COG3482	3.0	2.0	4.0	2.0	10.0	3.0	0.0	0.0	0.0	14.0	2.0	2.0	2.0	0.0	0.0	3.0	2.0	0.0	0.0	1.0	2.0	0.0	6.0	0.0	0.0	0.0	10.0	0.0	0.0	1.0	2.0	10.0	0.0	9.0	14.0	0.0	0.0	0.0
28KEA	0.0	4.0	4.0	0.0	3.0	0.0	0.0	6.0	0.0	0.0	2.0	2.0	0.0	0.0	3.0	6.0	8.0	2.0	0.0	2.0	1.0	0.0	0.0	0.0	0.0	4.0	6.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	2.0	4.0
2D4W4	4.0	2.0	29.0	4.0	1.0	4.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	4.0	0.0	2.0	7.0	0.0	10.0	0.0	0.0	4.0	0.0	7.0	2.0	28.0	0.0	0.0	32.0	2.0	0.0	0.0	0.0	4.0	0.0	19.0	2.0
KOG1922	180.0	600.0	4.0	155.0	138.0	269.0	12028.0	0.0	2802.0	719.0	603.0	1523.0	38.0	7489.0	456.0	105.0	90.0	169.0	11596.0	324.0	112.0	8376.0	114.0	4288.0	182.0	197.0	505.0	612.0	0.0	120.0	201.0	220.0	5469.0	505.0	48.0	6230.0	148.0	48.0
2E7I6	0.0	125.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	2.0	2.0	0.0	0.0	0.0	4.0	57.0	22.0	0.0	16.0	0.0	0.0	0.0	1.0
2DVPK	621.0	249.0	1193.0	462.0	250.0	213.0	68.0	0.0	0.0	0.0	854.0	237.0	0.0	0.0	467.0	253.0	195.0	897.0	0.0	755.0	359.0	0.0	621.0	0.0	828.0	360.0	404.0	0.0	0.0	782.0	494.0	0.0	0.0	0.0	840.0	40.0	515.0	457.0
2DM5Y	160.0	30.0	92.0	63.0	38.0	88.0	0.0	0.0	0.0	0.0	129.0	0.0	0.0	0.0	67.0	0.0	28.0	517.0	0.0	28.0	0.0	0.0	6.0	0.0	93.0	12.0	155.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	23.0	0.0	192.0	1.0
2DH92	65.0	13.0	149.0	15.0	25.0	28.0	0.0	0.0	0.0	0.0	32.0	2.0	0.0	0.0	20.0	7.0	11.0	49.0	0.0	34.0	14.0	0.0	82.0	0.0	47.0	9.0	92.0	0.0	0.0	89.0	9.0	0.0	0.0	0.0	10.0	0.0	54.0	2.0
2BZS9	14.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	21.0	0.0
2CKSR	9.0	2.0	22.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	10.0	8.0	0.0	6.0	2.0	0.0	14.0	0.0	3.0	32.0	12.0	0.0	0.0	48.0	10.0	0.0	0.0	0.0	6.0	0.0	20.0	10.0
2AUNZ	8.0	13.0	16.0	4.0	0.0	0.0	18.0	0.0	0.0	88.0	2.0	0.0	266.0	0.0	7.0	1.0	2.0	1.0	0.0	2.0	19.0	0.0	0.0	0.0	2.0	4.0	4.0	13399.0	0.0	13.0	1.0	129.0	0.0	53.0	6.0	8.0	0.0	2.0
2AT74	0.0	7.0	11.0	4.0	0.0	4.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	10.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	16.0	3.0
2F1GE	0.0	24.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	8.0	4.0
2E1H2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	2.0
2EDEG	13.0	12.0	352.0	29.0	10.0	8.0	0.0	0.0	0.0	0.0	21.0	18.0	0.0	0.0	10.0	20.0	0.0	0.0	0.0	1.0	0.0	0.0	7.0	0.0	49.0	2.0	42.0	0.0	0.0	26.0	12.0	0.0	0.0	0.0	27.0	0.0	97.0	0.0
2ABZ1	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	2.0	4.0	0.0	0.0	0.0	4.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	2.0	0.0
4QAR6	37.0	141.0	69.0	102.0	43.0	29.0	0.0	1267.0	0.0	9.0	45.0	118.0	36.0	0.0	129.0	18.0	16.0	93.0	0.0	155.0	71.0	0.0	73.0	0.0	83.0	27.0	130.0	0.0	1871.0	66.0	6.0	46.0	0.0	10.0	139.0	0.0	134.0	22.0
2E6IB	33.0	40.0	40.0	34.0	15.0	13.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	49.0	14.0	16.0	105.0	0.0	169.0	0.0	0.0	6.0	0.0	34.0	14.0	24.0	0.0	0.0	32.0	9.0	0.0	0.0	0.0	91.0	0.0	75.0	56.0
2CI59	7.0	8.0	3.0	1.0	0.0	6.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	4.0	13.0	18.0	24.0	0.0	4.0	8.0	0.0	30.0	0.0	15.0	9.0	0.0	0.0	0.0	4.0	4.0	0.0	0.0	0.0	21.0	0.0	11.0	0.0
29XY1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
2DMQ2	0.0	6.0	54.0	3.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	2.0	8.0	0.0	2.0	10.0	0.0	30.0	0.0	10.0	2.0	8.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	20.0	0.0	10.0	3.0
2DVH0	0.0	2.0	0.0	4.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2EH9G	710.0	226.0	617.0	520.0	649.0	295.0	0.0	0.0	0.0	0.0	711.0	244.0	0.0	0.0	512.0	187.0	154.0	1506.0	0.0	388.0	534.0	0.0	931.0	0.0	898.0	473.0	491.0	0.0	0.0	671.0	433.0	0.0	0.0	0.0	808.0	0.0	443.0	547.0
2DEYX	29.0	8.0	52.0	25.0	24.0	14.0	0.0	0.0	0.0	90.0	8.0	4.0	120.0	0.0	65.0	6.0	12.0	153.0	0.0	28.0	5.0	0.0	58.0	0.0	56.0	45.0	10.0	0.0	0.0	20.0	14.0	240.0	0.0	143.0	34.0	0.0	38.0	4.0
2AVJD	1.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0
2AFUR	10.0	16.0	12.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	12.0	4.0	0.0	0.0	0.0	15.0	7.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0
2AH0G	38.0	42.0	177.0	37.0	1.0	20.0	0.0	0.0	0.0	0.0	47.0	5.0	0.0	0.0	48.0	14.0	2.0	29.0	0.0	74.0	42.0	0.0	34.0	0.0	123.0	15.0	38.0	0.0	0.0	6.0	6.0	0.0	0.0	0.0	33.0	0.0	76.0	17.0
4QC2H	0.0	0.0	0.0	7.0	0.0	6.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	14.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	13.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0
2A2S8	1.0	2.0	3.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	0.0
2BZQ3	5.0	4.0	5.0	2.0	13.0	6.0	0.0	0.0	0.0	0.0	8.0	2.0	0.0	0.0	0.0	0.0	4.0	22.0	0.0	23.0	9.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	12.0	0.0	10.0	0.0
2DBPW	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2EQFR	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2CHQS	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0
2DPQE	47.0	12.0	73.0	3.0	12.0	8.0	0.0	0.0	0.0	0.0	26.0	4.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	10.0	17.0	0.0	12.0	0.0	14.0	2.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	22.0	1.0
2D40B	14.0	0.0	32.0	5.0	12.0	25.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	2.0	4.0	0.0	2.0	0.0	15.0	0.0	0.0	12.0	0.0	22.0	14.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	12.0	0.0	12.0	13.0
2CD78	10.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0
28K4S	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.0	0.0	134.0	0.0	0.0	3.0	0.0
2C1SD	150.0	44.0	44.0	52.0	13.0	56.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	58.0	0.0	20.0	477.0	0.0	30.0	0.0	0.0	4.0	0.0	87.0	8.0	12.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	22.0	0.0	121.0	1.0
2EIA9	18.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	12.0	4.0	2.0	14.0	2.0	0.0	0.0	0.0	30.0	0.0	0.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	6.0	0.0	2.0	12.0
2DVSG	29.0	0.0	95.0	9.0	1.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	46.0	6.0	77.0	0.0	25.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	0.0	20.0	0.0	13.0	3.0
COG4329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
